x,y,,,,,
3253,112.90211769490300,,,,,
3254,112.90211769490300,,,,,
3255,113.3677217807470,,,,,
3256,112.86352204475100,,,,,
3257,113.26035404556600,,,,,
3258,113.6680516522420,,,,,
3259,114.17411360809700,,,,,
3260,114.65770327981900,,,,,
3261,114.19474294521900,,,,,
3262,114.19474294521900,,,,,
3263,113.6925650076120,,,,,
3264,114.16287967617300,,,,,
3265,114.16287967617300,,,,,
3266,113.65867994017700,,,,,
3267,114.07257056066000,,,,,
3268,113.5622305386310,,,,,
3269,113.04607544825900,,,,,
3270,113.04607544825900,,,,,
3271,112.52515714410200,,,,,
3272,112.52515714410200,,,,,
3273,112.92900205373000,,,,,
3274,112.92900205373000,,,,,
3275,112.40745357851600,,,,,
3276,112.40745357851600,,,,,
3277,111.88544877829400,,,,,
3278,111.35991976099400,,,,,
3279,111.35991976099400,,,,,
3280,111.35991976099400,,,,,
3281,111.35991976099400,,,,,
3282,111.35991976099400,,,,,
3283,110.83370327074600,,,,,
3284,111.20665050554600,,,,,
3285,111.20665050554600,,,,,
3286,111.58230713343100,,,,,
3287,111.9912782730420,,,,,
3288,111.46243013805400,,,,,
3289,111.46243013805400,,,,,
3290,111.46243013805400,,,,,
3291,110.9239493962880,,,,,
3292,111.33420769061100,,,,,
3293,111.74386766858200,,,,,
3294,112.15945628421100,,,,,
3295,112.15945628421100,,,,,
3296,112.60216819250500,,,,,
3297,112.60216819250500,,,,,
3298,112.07742209072700,,,,,
3299,112.45821436781500,,,,,
3300,112.45821436781500,,,,,
3301,112.8509705853560,,,,,
3302,112.3124898435890,,,,,
3303,112.70774374181200,,,,,
3304,112.70774374181200,,,,,
3305,112.16340036969700,,,,,
3306,111.61736395796900,,,,,
3307,111.61736395796900,,,,,
3308,111.96923820371700,,,,,
3309,111.96923820371700,,,,,
3310,111.96923820371700,,,,,
3311,111.96923820371700,,,,,
3312,111.96923820371700,,,,,
3313,112.360354526351,,,,,
3314,112.80017804544200,,,,,
3315,112.2541416337140,,,,,
3316,112.72183409977400,,,,,
3317,112.72183409977400,,,,,
3318,112.17579768804600,,,,,
3319,111.6287449228460,,,,,
3320,111.6287449228460,,,,,
3321,111.6287449228460,,,,,
3322,111.6287449228460,,,,,
3323,111.08031495193400,,,,,
3324,111.42639154004700,,,,,
3325,111.42639154004700,,,,,
3326,111.7732722497800,,,,,
3327,111.7732722497800,,,,,
3328,112.14669751744200,,,,,
3329,112.14669751744200,,,,,
3330,112.55243596605700,,,,,
3331,112.55243596605700,,,,,
3332,112.00400599514500,,,,,
3333,112.39367639181000,,,,,
3334,111.84495445137100,,,,,
3335,111.84495445137100,,,,,
3336,111.29505027166600,,,,,
3337,110.74247287964900,,,,,
3338,110.74247287964900,,,,,
3339,110.18865861369900,,,,,
3340,110.5400373289970,,,,,
3341,110.90869681091400,,,,,
3342,110.90869681091400,,,,,
3343,110.35488254496400,,,,,
3344,109.80037721120800,,,,,
3345,110.16656294525800,,,,,
3346,110.16656294525800,,,,,
3347,109.60147712961100,,,,,
3348,109.03285584491000,,,,,
3349,109.37185837904700,,,,,
3350,108.79841547054200,,,,,
3351,108.22286633412900,,,,,
3352,108.55589236673500,,,,,
3353,107.97672271182600,,,,,
3354,108.34221737807100,,,,,
3355,107.76177173876100,,,,,
3356,108.10260208385300,,,,,
3357,107.51145981286700,,,,,
3358,107.8510141735570,,,,,
3359,108.29232454664500,,,,,
3360,107.70118227565900,,,,,
3361,107.70118227565900,,,,,
3362,107.1092637793250,,,,,
3363,107.50584011724500,,,,,
3364,107.92474661556400,,,,,
3365,107.34685775886600,,,,,
3366,107.34685775886600,,,,,
3367,107.77943990778300,,,,,
3368,108.17809488005900,,,,,
3369,107.64544152616900,,,,,
3370,108.02385883872300,,,,,
3371,108.41848228138700,,,,,
3372,108.82680411217900,,,,,
3373,108.2941507582880,,,,,
3374,107.7614440646520,,,,,
3375,108.14884405050700,,,,,
3376,108.14884405050700,,,,,
3377,108.14884405050700,,,,,
3378,108.53713630524400,,,,,
3379,108.00448295135400,,,,,
3380,108.37966061584500,,,,,
3381,108.78857362850000,,,,,
3382,109.19058836273000,,,,,
3383,109.602058786736,,,,,
3384,110.03424624173100,,,,,
3385,109.5200175946370,,,,,
3386,109.93040924906400,,,,,
3387,110.35208805588400,,,,,
3388,110.77419919918600,,,,,
3389,110.26228070285200,,,,,
3390,109.74805205575800,,,,,
3391,110.15613355942500,,,,,
3392,109.6362058412310,,,,,
3393,110.04197719413700,,,,,
3394,109.52010702352000,,,,,
3395,109.52010702352000,,,,,
3396,109.52010702352000,,,,,
3397,108.99343145204700,,,,,
3398,109.3764247099890,,,,,
3399,108.8471327422660,,,,,
3400,109.26462054476700,,,,,
3401,108.73532857704300,,,,,
3402,109.17994270395900,,,,,
3403,109.17994270395900,,,,,
3404,108.65065073623600,,,,,
3405,108.65065073623600,,,,,
3406,108.11799738234500,,,,,
3407,108.11799738234500,,,,,
3408,107.5852906887090,,,,,
3409,107.96104755435500,,,,,
3410,107.41270695898500,,,,,
3411,107.79390278062700,,,,,
3412,107.24247793733000,,,,,
3413,107.60377891555000,,,,,
3414,107.9910722219140,,,,,
3415,108.4152849652810,,,,,
3416,108.82329449373700,,,,,
3417,108.29781741686000,,,,,
3418,108.29781741686000,,,,,
3419,108.29781741686000,,,,,
3420,108.69806791637600,,,,,
3421,108.69806791637600,,,,,
3422,108.69806791637600,,,,,
3423,108.69806791637600,,,,,
3424,108.17072942225300,,,,,
3425,108.17072942225300,,,,,
3426,107.64115869693200,,,,,
3427,107.64115869693200,,,,,
3428,107.08973385363400,,,,,
3429,106.53700475260200,,,,,
3430,106.53700475260200,,,,,
3431,105.97497845669600,,,,,
3432,105.40997823184000,,,,,
3433,105.77020544422100,,,,,
3434,105.2052052193650,,,,,
3435,105.2052052193650,,,,,
3436,105.5691266855180,,,,,
3437,105.93639758448600,,,,,
3438,105.93639758448600,,,,,
3439,105.93639758448600,,,,,
3440,106.35264457476300,,,,,
3441,106.79896124115400,,,,,
3442,106.79896124115400,,,,,
3443,107.2070929926740,,,,,
3444,106.68826597136100,,,,,
3445,106.68826597136100,,,,,
3446,107.09854610220200,,,,,
3447,106.558971680575,,,,,
3448,106.97977912357000,,,,,
3449,107.47818880148800,,,,,
3450,107.47818880148800,,,,,
3451,107.47818880148800,,,,,
3452,106.9394557632710,,,,,
3453,107.41164391579100,,,,,
3454,107.41164391579100,,,,,
3455,107.41164391579100,,,,,
3456,107.41164391579100,,,,,
3457,107.41164391579100,,,,,
3458,107.84092128910500,,,,,
3459,107.84092128910500,,,,,
3460,107.84092128910500,,,,,
3461,107.84092128910500,,,,,
3462,107.84092128910500,,,,,
3463,107.84092128910500,,,,,
3464,108.28557388316300,,,,,
3465,108.28557388316300,,,,,
3466,107.79092083939300,,,,,
3467,107.26274684048500,,,,,
3468,107.6828054517580,,,,,
3469,107.14407241354100,,,,,
3470,107.14407241354100,,,,,
3471,107.5291475314850,,,,,
3472,107.5291475314850,,,,,
3473,107.5291475314850,,,,,
3474,108.01055258190100,,,,,
3475,108.01055258190100,,,,,
3476,107.47181954368400,,,,,
3477,107.93504888207800,,,,,
3478,107.39631584386000,,,,,
3479,106.85674142223400,,,,,
3480,106.31653517567000,,,,,
3481,105.77602339120700,,,,,
3482,105.22290960084600,,,,,
3483,105.22290960084600,,,,,
3484,105.73687454795400,,,,,
3485,105.73687454795400,,,,,
3486,105.25925502889700,,,,,
3487,105.65737876330900,,,,,
3488,106.07629085070700,,,,,
3489,106.07629085070700,,,,,
3490,106.50844827223600,,,,,
3491,105.98657200664700,,,,,
3492,106.43245614864900,,,,,
3493,106.43245614864900,,,,,
3494,105.91057988306100,,,,,
3495,106.36778945444000,,,,,
3496,106.36778945444000,,,,,
3497,106.36778945444000,,,,,
3498,106.36778945444000,,,,,
3499,106.36778945444000,,,,,
3500,106.81959708182800,,,,,
3501,106.31801775299800,,,,,
3502,106.75492268790700,,,,,
3503,106.75492268790700,,,,,
3504,106.25334335907800,,,,,
3505,106.66859345837600,,,,,
3506,107.14171979445200,,,,,
3507,106.6401404656220,,,,,
3508,107.10270098717600,,,,,
3509,106.60112165834700,,,,,
3510,107.09625022203600,,,,,
3511,107.5379708973830,,,,,
3512,107.5379708973830,,,,,
3513,107.05969157273000,,,,,
3514,107.05969157273000,,,,,
3515,107.50192441221000,,,,,
3516,107.02112778568500,,,,,
3517,107.02112778568500,,,,,
3518,107.46536576290400,,,,,
3519,107.46536576290400,,,,,
3520,107.46536576290400,,,,,
3521,107.46536576290400,,,,,
3522,107.46536576290400,,,,,
3523,107.46536576290400,,,,,
3524,107.46536576290400,,,,,
3525,107.46536576290400,,,,,
3526,107.9095099553460,,,,,
3527,108.35596817853800,,,,,
3528,108.80285438817700,,,,,
3529,108.32205776165100,,,,,
3530,107.84119243640600,,,,,
3531,107.3556634155880,,,,,
3532,107.3556634155880,,,,,
3533,106.85649762916000,,,,,
3534,106.35491830033000,,,,,
3535,106.35491830033000,,,,,
3536,106.35491830033000,,,,,
3537,106.77603785224300,,,,,
3538,106.27445852341400,,,,,
3539,106.70840693821000,,,,,
3540,106.70840693821000,,,,,
3541,107.13658389013900,,,,,
3542,106.63500456130900,,,,,
3543,106.13242299469400,,,,,
3544,106.13242299469400,,,,,
3545,106.13242299469400,,,,,
3546,105.61054672910600,,,,,
3547,106.06790088565800,,,,,
3548,106.06790088565800,,,,,
3549,106.48889295223200,,,,,
3550,106.9435176512520,,,,,
3551,107.41009380777500,,,,,
3552,107.87457428261200,,,,,
3553,107.41111518112200,,,,,
3554,107.41111518112200,,,,,
3555,107.8716258677950,,,,,
3556,108.34296669660000,,,,,
3557,108.81195940632000,,,,,
3558,109.29321817673100,,,,,
3559,109.7683122742520,,,,,
3560,109.7683122742520,,,,,
3561,109.7683122742520,,,,,
3562,109.7683122742520,,,,,
3563,109.7683122742520,,,,,
3564,109.7683122742520,,,,,
3565,110.24643600866400,,,,,
3566,110.7309402024940,,,,,
3567,110.28354001952800,,,,,
3568,110.77932677719500,,,,,
3569,110.77932677719500,,,,,
3570,111.27862969384600,,,,,
3571,111.79080430143700,,,,,
3572,111.3434041184710,,,,,
3573,111.88037552909800,,,,,
3574,112.39637426183900,,,,,
3575,112.9142005705640,,,,,
3576,112.46680038759800,,,,,
3577,112.01074125125500,,,,,
3578,111.5522198633420,,,,,
3579,111.09328641429300,,,,,
3580,111.09328641429300,,,,,
3581,111.09328641429300,,,,,
3582,111.56010159065700,,,,,
3583,111.101168141608,,,,,
3584,110.64041288666500,,,,,
3585,110.64041288666500,,,,,
3586,110.17813897765800,,,,,
3587,110.17813897765800,,,,,
3588,110.63738372271500,,,,,
3589,111.09845027366600,,,,,
3590,111.09845027366600,,,,,
3591,111.57673551824500,,,,,
3592,111.11446160923800,,,,,
3593,110.6510025077480,,,,,
3594,110.17888946158300,,,,,
3595,109.70539510208000,,,,,
3596,109.23030650524100,,,,,
3597,109.66403459720300,,,,,
3598,110.09801877067100,,,,,
3599,109.62286467585200,,,,,
3600,110.0505371647750,,,,,
3601,109.5672019551720,,,,,
3602,109.5672019551720,,,,,
3603,110.02022897513700,,,,,
3604,110.02022897513700,,,,,
3605,110.47115697762700,,,,,
3606,110.47115697762700,,,,,
3607,110.47115697762700,,,,,
3608,110.92888306862000,,,,,
3609,111.39916989226300,,,,,
3610,111.87176970929700,,,,,
3611,112.36064623729600,,,,,
3612,111.88853319113200,,,,,
3613,111.88853319113200,,,,,
3614,111.41337909631300,,,,,
3615,111.41337909631300,,,,,
3616,111.86157047217600,,,,,
3617,112.37054676323500,,,,,
3618,112.37054676323500,,,,,
3619,112.85851615871400,,,,,
3620,112.42392396033900,,,,,
3621,111.97283925813200,,,,,
3622,112.42936891485900,,,,,
3623,111.95451924206700,,,,,
3624,112.39954412735000,,,,,
3625,112.88814258375800,,,,,
3626,112.41329291096700,,,,,
3627,111.93831779624900,,,,,
3628,112.35815337290600,,,,,
3629,111.88299927808700,,,,,
3630,112.30793419913500,,,,,
3631,112.7527431316730,,,,,
3632,112.7527431316730,,,,,
3633,112.7527431316730,,,,,
3634,113.20108514618400,,,,,
3635,113.70788474622400,,,,,
3636,113.70788474622400,,,,,
3637,113.23447870607000,,,,,
3638,113.23447870607000,,,,,
3639,112.75932461125100,,,,,
3640,112.27598940164800,,,,,
3641,112.27598940164800,,,,,
3642,112.27598940164800,,,,,
3643,111.78524961733700,,,,,
3644,111.29417127303000,,,,,
3645,111.72343148871900,,,,,
3646,112.16009627911600,,,,,
3647,112.61741921794000,,,,,
3648,113.07869648033700,,,,,
3649,112.59669779096200,,,,,
3650,112.1056194466550,,,,,
3651,111.61329193557800,,,,,
3652,111.11822685662500,,,,,
3653,111.11822685662500,,,,,
3654,111.52450604634800,,,,,
3655,111.52450604634800,,,,,
3656,111.52450604634800,,,,,
3657,111.0294409673960,,,,,
3658,110.53217254467300,,,,,
3659,110.53217254467300,,,,,
3660,110.53217254467300,,,,,
3661,110.93972022080300,,,,,
3662,111.37860170821300,,,,,
3663,111.37860170821300,,,,,
3664,110.87386398870700,,,,,
3665,110.36774158452900,,,,,
3666,110.36774158452900,,,,,
3667,110.36774158452900,,,,,
3668,109.85215999293200,,,,,
3669,109.85215999293200,,,,,
3670,110.24777182346900,,,,,
3671,110.64526929902200,,,,,
3672,110.64526929902200,,,,,
3673,111.06053157951600,,,,,
3674,110.53688090414200,,,,,
3675,110.53688090414200,,,,,
3676,110.00367663332000,,,,,
3677,110.00367663332000,,,,,
3678,110.00367663332000,,,,,
3679,109.46937864364100,,,,,
3680,109.86572796826600,,,,,
3681,109.33131049717900,,,,,
3682,109.33131049717900,,,,,
3683,109.70043633449500,,,,,
3684,110.10485474289800,,,,,
3685,110.10485474289800,,,,,
3686,110.10485474289800,,,,,
3687,110.10485474289800,,,,,
3688,110.10485474289800,,,,,
3689,110.10485474289800,,,,,
3690,110.53854891901700,,,,,
3691,110.53854891901700,,,,,
3692,110.00413144793000,,,,,
3693,110.44902482073900,,,,,
3694,110.8755796786070,,,,,
3695,110.36031719053200,,,,,
3696,110.36031719053200,,,,,
3697,110.36031719053200,,,,,
3698,110.79966287955000,,,,,
3699,111.2364444649200,,,,,
3700,110.72118197684500,,,,,
3701,111.17361714860200,,,,,
3702,111.17361714860200,,,,,
3703,110.65835466052700,,,,,
3704,110.65835466052700,,,,,
3705,111.11078983228500,,,,,
3706,110.59552734421000,,,,,
3707,110.59552734421000,,,,,
3708,110.59552734421000,,,,,
3709,110.07068661053700,,,,,
3710,110.07068661053700,,,,,
3711,109.54501613316000,,,,,
3712,109.0105986620730,,,,,
3713,108.47508864473100,,,,,
3714,108.8502858479090,,,,,
3715,108.31069719686300,,,,,
3716,107.77038314226400,,,,,
3717,108.14479134192900,,,,,
3718,108.14479134192900,,,,,
3719,108.52259745425800,,,,,
3720,108.93161059974600,,,,,
3721,109.31719312865900,,,,,
3722,108.77687907406100,,,,,
3723,108.77687907406100,,,,,
3724,108.2297247097550,,,,,
3725,108.2297247097550,,,,,
3726,108.65095418830300,,,,,
3727,108.65095418830300,,,,,
3728,109.0535827301170,,,,,
3729,109.48079536913100,,,,,
3730,108.95783292625200,,,,,
3731,108.41067856194700,,,,,
3732,108.41067856194700,,,,,
3733,108.85242940216400,,,,,
3734,109.2615264444110,,,,,
3735,109.2615264444110,,,,,
3736,109.2615264444110,,,,,
3737,109.2615264444110,,,,,
3738,109.68466237711700,,,,,
3739,109.68466237711700,,,,,
3740,110.12097948293500,,,,,
3741,110.54928072740700,,,,,
3742,110.05067071167000,,,,,
3743,110.46228020376200,,,,,
3744,109.9537056168280,,,,,
3745,109.9537056168280,,,,,
3746,110.3967289938450,,,,,
3747,110.3967289938450,,,,,
3748,109.8881544069110,,,,,
3749,109.8881544069110,,,,,
3750,109.8881544069110,,,,,
3751,109.8881544069110,,,,,
3752,110.29407778798600,,,,,
3753,110.76202849803900,,,,,
3754,110.76202849803900,,,,,
3755,111.20597640253000,,,,,
3756,111.64831113458300,,,,,
3757,111.64831113458300,,,,,
3758,111.16799919614300,,,,,
3759,110.66573574938000,,,,,
3760,111.0846994969250,,,,,
3761,111.0846994969250,,,,,
3762,110.5761249099910,,,,,
3763,110.5761249099910,,,,,
3764,110.96960540546800,,,,,
3765,110.45552878654300,,,,,
3766,110.84683939032700,,,,,
3767,110.84683939032700,,,,,
3768,110.84683939032700,,,,,
3769,110.3263997385110,,,,,
3770,110.7681811624850,,,,,
3771,110.24774151066800,,,,,
3772,109.72379139836000,,,,,
3773,109.19640667937800,,,,,
3774,109.19640667937800,,,,,
3775,108.66213108207500,,,,,
3776,108.66213108207500,,,,,
3777,108.11497671776900,,,,,
3778,108.48755889007400,,,,,
3779,107.93558381803000,,,,,
3780,107.3827681581630,,,,,
3781,107.75079308611900,,,,,
3782,107.18905272083600,,,,,
3783,107.56163221439100,,,,,
3784,106.99989184910900,,,,,
3785,107.39811049139500,,,,,
3786,107.39811049139500,,,,,
3787,107.77811416776900,,,,,
3788,107.77811416776900,,,,,
3789,107.77811416776900,,,,,
3790,107.23382853640900,,,,,
3791,107.6174611777180,,,,,
3792,107.05572081243500,,,,,
3793,107.05572081243500,,,,,
3794,107.44888991499900,,,,,
3795,107.87229624272600,,,,,
3796,107.35051093472400,,,,,
3797,107.35051093472400,,,,,
3798,106.8062253033640,,,,,
3799,107.20443999536200,,,,,
3800,107.63841994626800,,,,,
3801,108.067579114145,,,,,
3802,108.48361744776300,,,,,
3803,108.9048130449860,,,,,
3804,108.38591957631200,,,,,
3805,108.38591957631200,,,,,
3806,107.86638888922900,,,,,
3807,107.3221032578690,,,,,
3808,107.77911893185600,,,,,
3809,108.18369581951100,,,,,
3810,108.18369581951100,,,,,
3811,108.18369581951100,,,,,
3812,108.6158122728790,,,,,
3813,108.12792872624700,,,,,
3814,108.54414932906100,,,,,
3815,108.02872621671500,,,,,
3816,108.4765763835060,,,,,
3817,107.96115327116100,,,,,
3818,108.39057767565600,,,,,
3819,108.39057767565600,,,,,
3820,107.88130648116600,,,,,
3821,108.33921922134900,,,,,
3822,108.33921922134900,,,,,
3823,108.7739956183810,,,,,
3824,108.7739956183810,,,,,
3825,108.26472442389100,,,,,
3826,108.26472442389100,,,,,
3827,108.26472442389100,,,,,
3828,108.72439197392600,,,,,
3829,108.72439197392600,,,,,
3830,109.16571306558800,,,,,
3831,108.68091124336100,,,,,
3832,109.1276573251170,,,,,
3833,109.5860056368260,,,,,
3834,109.10250304051200,,,,,
3835,109.53406177946200,,,,,
3836,109.98212827456700,,,,,
3837,110.45705960816200,,,,,
3838,109.97355701184800,,,,,
3839,110.45012543976200,,,,,
3840,109.96662284344800,,,,,
3841,109.96662284344800,,,,,
3842,109.48182102122100,,,,,
3843,109.91831842490700,,,,,
3844,109.91831842490700,,,,,
3845,109.40904723041700,,,,,
3846,108.89913290273500,,,,,
3847,108.89913290273500,,,,,
3848,108.89913290273500,,,,,
3849,108.89913290273500,,,,,
3850,108.89913290273500,,,,,
3851,108.38370979039000,,,,,
3852,108.38370979039000,,,,,
3853,107.86422483793700,,,,,
3854,108.26055659959900,,,,,
3855,108.72096178042300,,,,,
3856,108.72096178042300,,,,,
3857,108.2272520602600,,,,,
3858,108.66636002504600,,,,,
3859,108.14687507259300,,,,,
3860,108.55695701337900,,,,,
3861,108.0346166283870,,,,,
3862,108.43513167593400,,,,,
3863,108.91972591314600,,,,,
3864,108.39738552815400,,,,,
3865,107.87371728981600,,,,,
3866,107.87371728981600,,,,,
3867,108.29418367451400,,,,,
3868,107.77051543617600,,,,,
3869,108.19333473921200,,,,,
3870,108.64678147838000,,,,,
3871,108.64678147838000,,,,,
3872,108.14057530145400,,,,,
3873,108.5969354324100,,,,,
3874,108.5969354324100,,,,,
3875,109.07426647474800,,,,,
3876,109.53026955968600,,,,,
3877,109.53026955968600,,,,,
3878,109.04182604105900,,,,,
3879,109.49626980291400,,,,,
3880,109.49626980291400,,,,,
3881,108.99410483199400,,,,,
3882,109.41553312860300,,,,,
3883,109.87570039948200,,,,,
3884,109.87570039948200,,,,,
3885,110.33974078211800,,,,,
3886,110.33974078211800,,,,,
3887,109.83937244496200,,,,,
3888,110.2682252636640,,,,,
3889,109.7660602927440,,,,,
3890,110.22394765352200,,,,,
3891,110.71008083324300,,,,,
3892,110.71008083324300,,,,,
3893,110.71008083324300,,,,,
3894,111.21683139244400,,,,,
3895,111.21683139244400,,,,,
3896,110.75208487539900,,,,,
3897,111.22292985077700,,,,,
3898,111.22292985077700,,,,,
3899,111.22292985077700,,,,,
3900,111.71282209325,,,,,
3901,111.24807557620500,,,,,
3902,111.24807557620500,,,,,
3903,111.24807557620500,,,,,
3904,111.69430212293500,,,,,
3905,111.69430212293500,,,,,
3906,111.69430212293500,,,,,
3907,111.22192382701900,,,,,
3908,110.74092280920900,,,,,
3909,110.74092280920900,,,,,
3910,110.24242121509400,,,,,
3911,109.74025624417400,,,,,
3912,109.23539725314200,,,,,
3913,108.72919107621500,,,,,
3914,108.72919107621500,,,,,
3915,109.15068948210100,,,,,
3916,109.15068948210100,,,,,
3917,109.59742953227400,,,,,
3918,110.06559953149600,,,,,
3919,110.06559953149600,,,,,
3920,109.55939335457000,,,,,
3921,109.04865259750000,,,,,
3922,109.04865259750000,,,,,
3923,109.04865259750000,,,,,
3924,109.44674424076000,,,,,
3925,108.92315928172800,,,,,
3926,108.92315928172800,,,,,
3927,109.35628586057800,,,,,
3928,109.77372690010000,,,,,
3929,109.25014194106800,,,,,
3930,109.25014194106800,,,,,
3931,108.72647370273000,,,,,
3932,109.12480367726100,,,,,
3933,109.12480367726100,,,,,
3934,109.54537190127000,,,,,
3935,109.98481878182800,,,,,
3936,110.49278615350300,,,,,
3937,110.94040785758700,,,,,
3938,110.94040785758700,,,,,
3939,110.94040785758700,,,,,
3940,110.94040785758700,,,,,
3941,110.94040785758700,,,,,
3942,111.39066917279700,,,,,
3943,110.90387229903400,,,,,
3944,110.40564132963000,,,,,
3945,110.40564132963000,,,,,
3946,110.89437926494400,,,,,
3947,110.39614829554000,,,,,
3948,109.88885158675200,,,,,
3949,109.88885158675200,,,,,
3950,110.31968635673200,,,,,
3951,110.31968635673200,,,,,
3952,110.31968635673200,,,,,
3953,110.31968635673200,,,,,
3954,109.81238964794300,,,,,
3955,110.21244842157800,,,,,
3956,110.65682532479500,,,,,
3957,110.14952861600600,,,,,
3958,110.57344622303100,,,,,
3959,110.06614951424200,,,,,
3960,110.56706831899400,,,,,
3961,111.02837298086600,,,,,
3962,111.49137521991100,,,,,
3963,111.49137521991100,,,,,
3964,111.95841414641500,,,,,
3965,111.95841414641500,,,,,
3966,111.47997503440400,,,,,
3967,110.99906543786600,,,,,
3968,110.99906543786600,,,,,
3969,111.42871289181600,,,,,
3970,111.42871289181600,,,,,
3971,111.42871289181600,,,,,
3972,110.93692253695800,,,,,
3973,110.93692253695800,,,,,
3974,110.93692253695800,,,,,
3975,110.93692253695800,,,,,
3976,111.38953943907400,,,,,
3977,110.88547214176800,,,,,
3978,110.37817543298000,,,,,
3979,110.37817543298000,,,,,
3980,110.79410813567300,,,,,
3981,111.27170261078100,,,,,
3982,111.75142856264900,,,,,
3983,111.75142856264900,,,,,
3984,111.75142856264900,,,,,
3985,112.22156615486000,,,,,
3986,112.22156615486000,,,,,
3987,111.77170374707000,,,,,
3988,111.29638969861500,,,,,
3989,110.78909298982600,,,,,
3990,110.78909298982600,,,,,
3991,110.78909298982600,,,,,
3992,110.28144811478900,,,,,
3993,110.6745911663520,,,,,
3994,111.1284714537450,,,,,
3995,111.57803238420200,,,,,
3996,111.08969081944200,,,,,
3997,111.52280852562000,,,,,
3998,111.0151636505830,,,,,
3999,110.49542909831800,,,,,
4000,109.97176085998000,,,,,
4001,110.35365355516700,,,,,
4002,110.35365355516700,,,,,
4003,110.35365355516700,,,,,
4004,110.75591593402500,,,,,
4005,110.23212352315100,,,,,
4006,110.61260064829600,,,,,
4007,110.61260064829600,,,,,
4008,110.61260064829600,,,,,
4009,110.0888082374220,,,,,
4010,109.56417391674500,,,,,
4011,109.98169744719500,,,,,
4012,109.98169744719500,,,,,
4013,109.4570631265170,,,,,
4014,109.8893985238590,,,,,
4015,110.30345151725200,,,,,
4016,109.79730205558400,,,,,
4017,109.28181779829000,,,,,
4018,108.75718347761300,,,,,
4019,108.23079048178300,,,,,
4020,108.23079048178300,,,,,
4021,108.61283834699400,,,,,
4022,108.99909763825900,,,,,
4023,109.43781938204500,,,,,
4024,108.91142638621600,,,,,
4025,108.38298393181800,,,,,
4026,108.38298393181800,,,,,
4027,107.85312152402900,,,,,
4028,107.85312152402900,,,,,
4029,107.85312152402900,,,,,
4030,108.23647230715000,,,,,
4031,108.23647230715000,,,,,
4032,107.69751738136200,,,,,
4033,108.09674749157100,,,,,
4034,108.53662508135600,,,,,
4035,108.96140524407000,,,,,
4036,109.39236599567600,,,,,
4037,109.8732153298180,,,,,
4038,109.8732153298180,,,,,
4039,109.8732153298180,,,,,
4040,110.31986924792800,,,,,
4041,110.31986924792800,,,,,
4042,110.7715334185830,,,,,
4043,110.29772657183900,,,,,
4044,109.78926354421000,,,,,
4045,109.27423434222800,,,,,
4046,109.68577131460000,,,,,
4047,109.68577131460000,,,,,
4048,110.16001973188500,,,,,
4049,110.61543583444300,,,,,
4050,110.10113389730300,,,,,
4051,110.59535813557500,,,,,
4052,111.05282598271600,,,,,
4053,111.53018728038600,,,,,
4054,111.53018728038600,,,,,
4055,111.0529982132440,,,,,
4056,111.0529982132440,,,,,
4057,110.5638787911800,,,,,
4058,110.04957685404000,,,,,
4059,110.50563994705100,,,,,
4060,110.50563994705100,,,,,
4061,109.99133800991100,,,,,
4062,109.99133800991100,,,,,
4063,109.47630880792900,,,,,
4064,109.47630880792900,,,,,
4065,109.90743677415400,,,,,
4066,110.32351273286500,,,,,
4067,110.77063428797000,,,,,
4068,110.77063428797000,,,,,
4069,111.23158166346600,,,,,
4070,111.23158166346600,,,,,
4071,111.23158166346600,,,,,
4072,110.7419823648490,,,,,
4073,110.2413906018250,,,,,
4074,110.65923207821300,,,,,
4075,111.10526904945500,,,,,
4076,111.60604233506900,,,,,
4077,111.10545057204400,,,,,
4078,111.10545057204400,,,,,
4079,111.5645870204220,,,,,
4080,111.06242849681000,,,,,
4081,111.06242849681000,,,,,
4082,111.45598371255400,,,,,
4083,111.9113266467210,,,,,
4084,111.9113266467210,,,,,
4085,111.40916812310900,,,,,
4086,111.40916812310900,,,,,
4087,110.89952078233900,,,,,
4088,111.31736225872700,,,,,
4089,110.80233305674500,,,,,
4090,110.28509676072100,,,,,
4091,110.666751156354,,,,,
4092,111.07122697514500,,,,,
4093,111.53885702344100,,,,,
4094,111.53885702344100,,,,,
4095,112.0119612225700,,,,,
4096,111.53277993718900,,,,,
4097,111.98863527269900,,,,,
4098,111.98863527269900,,,,,
4099,112.45877286491000,,,,,
4100,112.92918541825200,,,,,
4101,112.42319279919400,,,,,
4102,112.86794760937900,,,,,
4103,113.39562619437500,,,,,
4104,112.92878174850200,,,,,
4105,112.92878174850200,,,,,
4106,112.92878174850200,,,,,
4107,112.92878174850200,,,,,
4108,113.40401371741300,,,,,
4109,112.91154952176100,,,,,
4110,112.91154952176100,,,,,
4111,112.4096342888490,,,,,
4112,112.4096342888490,,,,,
4113,111.90364166979100,,,,,
4114,111.38640537376700,,,,,
4115,110.86835637523400,,,,,
4116,110.86835637523400,,,,,
4117,110.34982167794600,,,,,
4118,110.73233594033900,,,,,
4119,110.21313846081500,,,,,
4120,110.21313846081500,,,,,
4121,110.60416148942100,,,,,
4122,111.008886376897,,,,,
4123,110.48968889737400,,,,,
4124,110.86844883350700,,,,,
4125,110.86844883350700,,,,,
4126,110.86844883350700,,,,,
